tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-18,-4,-3,1035.59326171875
1,-1.4491525423728813,0.0,-18,-4,-3,1035.59326171875
2,-1.3983050847457628,0.0,-18,-4,-3,1035.59326171875
3,-1.347457627118644,0.0,-18,-4,-3,1035.59326171875
4,-1.2966101694915255,0.0,-18,-4,-3,1035.59326171875
5,-1.2457627118644068,0.0,-18,-4,-3,1035.59326171875
6,-1.194915254237288,0.0,-18,-4,-3,1035.59326171875
7,-1.1440677966101696,0.0,-18,-4,-3,1035.59326171875
8,-1.0932203389830508,0.0,-18,-4,-3,1035.59326171875
9,-1.042372881355932,0.0,-18,-4,-3,1035.59326171875
10,-0.9915254237288136,0.0,-18,-4,-3,1035.59326171875
11,-0.9406779661016949,0.0,-18,-4,-3,1035.59326171875
12,-0.8898305084745762,0.0,-18,-4,-3,1035.59326171875
13,-0.8389830508474576,0.0,-18,-4,-3,1035.59326171875
14,-0.7881355932203389,0.0,-18,-4,-3,1035.59326171875
15,-0.7372881355932203,0.0,-18,-4,-3,1035.59326171875
16,-0.6864406779661016,0.0,-18,-4,-3,1035.59326171875
17,-0.635593220338983,0.0,-18,-4,-3,1035.59326171875
18,-0.5847457627118644,0.0,-18,-4,-3,1035.59326171875
19,-0.5338983050847457,9.37425426172922e-09,-18,-4,-3,1035.59326171875
20,-0.48305084745762716,1.449387099228261e-07,-18,-4,-3,1035.59326171875
21,-0.43220338983050843,7.104556942749696e-09,-18,-4,-3,1035.59326171875
22,-0.3813559322033897,1.571218035678612e-07,-18,-4,-3,1035.59326171875
23,-0.3305084745762712,4.353390981037819e-09,-18,-4,-3,1035.59326171875
24,-0.27966101694915246,2.114558306232084e-08,-18,-4,-3,1035.59326171875
25,-0.22881355932203373,1.0068804812135568e-07,-18,-4,-3,1035.59326171875
26,-0.17796610169491522,4.3253697867839946e-07,-18,-4,-3,1035.59326171875
27,-0.1271186440677965,1.7300180843449198e-06,-18,-4,-3,1035.59326171875
28,-0.07627118644067776,4.014084879599977e-06,-18,-4,-3,1035.59326171875
29,-0.025423728813559254,5.1730830818996765e-06,-18,-4,-3,1035.59326171875
30,0.025423728813559476,1.8502791135688312e-05,-18,-4,-3,1035.59326171875
31,0.07627118644067798,0.00011876357166329399,-18,-4,-3,1035.59326171875
32,0.12711864406779672,0.00010724678577389568,-18,-4,-3,1035.59326171875
33,0.17796610169491545,6.817773737566313e-06,-18,-4,-3,1035.59326171875
34,0.22881355932203395,5.973583029117435e-06,-18,-4,-3,1035.59326171875
35,0.2796610169491527,1.3748077662967262e-06,-18,-4,-3,1035.59326171875
