tilt_index,tilt_angle,intensity,h,k,l,thickness
0,-1.5,0.0,-17,-7,-1,913.559326171875
1,-1.4491525423728813,0.0,-17,-7,-1,913.559326171875
2,-1.3983050847457628,0.0,-17,-7,-1,913.559326171875
3,-1.347457627118644,0.0,-17,-7,-1,913.559326171875
4,-1.2966101694915255,0.0,-17,-7,-1,913.559326171875
5,-1.2457627118644068,0.0,-17,-7,-1,913.559326171875
6,-1.194915254237288,0.0,-17,-7,-1,913.559326171875
7,-1.1440677966101696,0.0,-17,-7,-1,913.559326171875
8,-1.0932203389830508,0.0,-17,-7,-1,913.559326171875
9,-1.042372881355932,0.0,-17,-7,-1,913.559326171875
10,-0.9915254237288136,0.0,-17,-7,-1,913.559326171875
11,-0.9406779661016949,0.0,-17,-7,-1,913.559326171875
12,-0.8898305084745762,0.0,-17,-7,-1,913.559326171875
13,-0.8389830508474576,0.0,-17,-7,-1,913.559326171875
14,-0.7881355932203389,0.0,-17,-7,-1,913.559326171875
15,-0.7372881355932203,0.0,-17,-7,-1,913.559326171875
16,-0.6864406779661016,0.0,-17,-7,-1,913.559326171875
17,-0.635593220338983,0.0,-17,-7,-1,913.559326171875
18,-0.5847457627118644,0.0,-17,-7,-1,913.559326171875
19,-0.5338983050847457,0.0,-17,-7,-1,913.559326171875
20,-0.48305084745762716,0.0,-17,-7,-1,913.559326171875
21,-0.43220338983050843,0.0,-17,-7,-1,913.559326171875
22,-0.3813559322033897,0.0,-17,-7,-1,913.559326171875
23,-0.3305084745762712,0.0,-17,-7,-1,913.559326171875
24,-0.27966101694915246,0.0,-17,-7,-1,913.559326171875
25,-0.22881355932203373,2.5175981477332243e-07,-17,-7,-1,913.559326171875
26,-0.17796610169491522,1.7049247347245e-08,-17,-7,-1,913.559326171875
27,-0.1271186440677965,4.265797937108573e-09,-17,-7,-1,913.559326171875
28,-0.07627118644067776,3.870407994099878e-09,-17,-7,-1,913.559326171875
29,-0.025423728813559254,3.998583864017746e-08,-17,-7,-1,913.559326171875
30,0.025423728813559476,1.2456240483516012e-08,-17,-7,-1,913.559326171875
31,0.07627118644067798,9.003657908124296e-08,-17,-7,-1,913.559326171875
32,0.12711864406779672,1.9572998155581445e-07,-17,-7,-1,913.559326171875
33,0.17796610169491545,3.438914930598003e-08,-17,-7,-1,913.559326171875
34,0.22881355932203395,6.309534228421398e-08,-17,-7,-1,913.559326171875
35,0.2796610169491527,5.644183715958206e-07,-17,-7,-1,913.559326171875
